createDt,deathCnt,defCnt,gubun,gubunCn,gubunEn,incDec,isolClearCnt,isolIngCnt,localOccCnt,overFlowCnt,qurRate,seq,stdDay,updateDt
2021-02-20 09:00:00.000,15,1175,대전,大田,Daejeon,2,1110,50,2,0,79.71,7556,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,37,994,울산,蔚山,Ulsan,1,910,47,0,1,86.66,7555,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,1,214,세종,世宗,Sejong,0,198,15,0,0,62.51,7554,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,474,22399,경기,京畿,Gyeonggi-do,170,19981,1944,161,9,169.04,7553,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,37,1797,강원,江原,Gangwon-do,5,1679,81,3,2,116.65,7552,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,58,1706,충북,忠北,Chungcheongbuk-do,16,1536,112,16,0,106.67,7551,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,34,2378,충남,忠南,Chungcheongnam-do,12,2038,306,12,0,112.04,7550,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,54,1116,전북,全北,Jeollabuk-do,8,998,64,8,0,61.41,7549,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,8,820,전남,全南,Jeollanam-do,10,744,68,10,0,43.97,7548,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,70,3183,경북,庆北,Gyeongsangbuk-do,19,2982,131,16,3,119.55,7547,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,10,2146,경남,庆南,Gyeongsangnam-do,8,2047,89,8,0,63.84,7546,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,1,558,제주,济州,Jeju,2,535,22,2,0,83.19,7545,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-20 09:00:00.000,3,2919,검역,隔離區,Lazaretto,7,2236,680,0,7,0.00,7544,2021년 02월 20일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,1550,86120,합계,合计,Total,561,76501,8069,533,28,166.10,7543,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,364,27103,서울,首尔,Seoul,180,23072,3667,177,3,278.45,7542,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,102,3116,부산,釜山,Busan,16,2679,335,16,0,91.33,7541,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,212,8537,대구,大邱,Daegu,11,8190,135,10,1,350.38,7540,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,52,4245,인천,仁川,Incheon,38,3879,314,37,1,143.60,7539,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,19,1974,광주,光州,Gwangju,4,1855,100,3,1,135.51,7538,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,15,1173,대전,大田,Daejeon,4,1109,49,4,0,79.57,7537,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,37,993,울산,蔚山,Ulsan,12,910,46,12,0,86.57,7536,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,1,214,세종,世宗,Sejong,1,197,16,1,0,62.51,7535,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,473,22229,경기,京畿,Gyeonggi-do,189,19862,1894,182,7,167.76,7534,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,37,1792,강원,江原,Gangwon-do,7,1674,81,5,2,116.32,7533,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,58,1690,충북,忠北,Chungcheongbuk-do,18,1534,98,18,0,105.67,7532,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,34,2366,충남,忠南,Chungcheongnam-do,24,2028,304,21,3,111.47,7531,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,54,1108,전북,全北,Jeollabuk-do,3,994,60,3,0,60.97,7530,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,8,810,전남,全南,Jeollanam-do,10,743,59,10,0,43.44,7529,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,70,3164,경북,庆北,Gyeongsangbuk-do,22,2974,120,22,0,118.84,7528,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,10,2138,경남,庆南,Gyeongsangnam-do,9,2037,91,9,0,63.61,7527,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,1,556,제주,济州,Jeju,3,535,20,3,0,82.89,7526,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-19 09:00:00.000,3,2912,검역,隔離區,Lazaretto,10,2229,680,0,10,0.00,7525,2021년 02월 19일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,1544,85559,합계,合计,Total,621,75885,8130,590,31,165.02,7524,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,362,26923,서울,首尔,Seoul,185,22682,3879,179,6,276.60,7523,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,101,3100,부산,釜山,Busan,28,2659,340,28,0,90.86,7522,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,212,8526,대구,大邱,Daegu,9,8178,136,9,0,349.93,7521,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,52,4207,인천,仁川,Incheon,17,3863,292,16,1,142.31,7520,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,19,1970,광주,光州,Gwangju,16,1842,109,12,4,135.24,7519,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,15,1169,대전,大田,Daejeon,12,1102,52,12,0,79.30,7518,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,37,981,울산,蔚山,Ulsan,6,908,36,6,0,85.52,7517,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,1,213,세종,世宗,Sejong,1,197,15,1,0,62.22,7516,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,471,22040,경기,京畿,Gyeonggi-do,241,19744,1825,237,4,166.34,7515,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,36,1785,강원,江原,Gangwon-do,4,1672,77,3,1,115.87,7514,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,58,1672,충북,忠北,Chungcheongbuk-do,17,1534,80,16,1,104.54,7513,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,34,2342,충남,忠南,Chungcheongnam-do,28,2021,287,28,0,110.34,7512,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,54,1105,전북,全北,Jeollabuk-do,6,992,59,5,1,60.80,7511,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,8,800,전남,全南,Jeollanam-do,4,740,52,4,0,42.90,7510,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,70,3142,경북,庆北,Gyeongsangbuk-do,23,2964,108,22,1,118.01,7509,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,10,2129,경남,庆南,Gyeongsangnam-do,7,2025,94,7,0,63.34,7508,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,1,553,제주,济州,Jeju,5,534,18,5,0,82.45,7507,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-18 09:00:00.000,3,2902,검역,隔離區,Lazaretto,12,2228,671,0,12,0.00,7506,2021년 02월 18일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,1538,84938,합계,合计,Total,621,75348,8052,590,31,163.82,7505,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,360,26738,서울,首尔,Seoul,258,22425,3953,247,11,274.70,7504,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,101,3072,부산,釜山,Busan,19,2635,336,18,1,90.04,7503,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,211,8517,대구,大邱,Daegu,14,8158,148,12,2,349.56,7502,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,51,4190,인천,仁川,Incheon,21,3815,324,21,0,141.74,7501,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,19,1954,광주,光州,Gwangju,3,1832,103,2,1,134.14,7500,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,15,1157,대전,大田,Daejeon,7,1094,48,7,0,78.49,7499,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,37,975,울산,蔚山,Ulsan,9,907,31,9,0,85.00,7498,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,1,212,세종,世宗,Sejong,2,196,15,2,0,61.93,7497,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,470,21799,경기,京畿,Gyeonggi-do,154,19626,1703,147,7,164.52,7496,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,36,1781,강원,江原,Gangwon-do,3,1669,76,3,0,115.61,7495,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,58,1655,충북,忠北,Chungcheongbuk-do,6,1528,69,6,0,103.48,7494,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,33,2314,충남,忠南,Chungcheongnam-do,75,2002,279,74,1,109.02,7493,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,54,1099,전북,全北,Jeollabuk-do,6,992,53,6,0,60.47,7492,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,8,796,전남,全南,Jeollanam-do,15,737,51,15,0,42.69,7491,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,70,3119,경북,庆北,Gyeongsangbuk-do,15,2953,96,14,1,117.15,7490,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,10,2122,경남,庆南,Gyeongsangnam-do,8,2020,92,7,1,63.13,7489,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,1,548,제주,济州,Jeju,0,534,13,0,0,81.70,7488,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-17 09:00:00.000,3,2890,검역,隔離區,Lazaretto,6,2225,662,0,6,0.00,7487,2021년 02월 17일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,1534,84317,합계,合计,Total,457,74539,8244,429,28,162.62,7486,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,359,26480,서울,首尔,Seoul,161,22027,4094,155,6,272.05,7485,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,101,3053,부산,釜山,Busan,19,2617,335,17,2,89.48,7484,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,211,8503,대구,大邱,Daegu,12,8145,147,11,1,348.99,7483,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,51,4169,인천,仁川,Incheon,21,3797,321,19,2,141.03,7482,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,19,1951,광주,光州,Gwangju,2,1819,113,2,0,133.93,7481,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,15,1150,대전,大田,Daejeon,4,1084,51,4,0,78.01,7480,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,37,966,울산,蔚山,Ulsan,7,904,25,7,0,84.22,7479,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,1,210,세종,世宗,Sejong,0,196,13,0,0,61.34,7478,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,468,21645,경기,京畿,Gyeonggi-do,134,19366,1811,129,5,163.35,7477,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,36,1778,강원,江原,Gangwon-do,5,1664,78,4,1,115.41,7476,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,58,1649,충북,忠北,Chungcheongbuk-do,7,1513,78,7,0,103.10,7475,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,33,2239,충남,忠南,Chungcheongnam-do,58,1986,220,58,0,105.49,7474,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,53,1093,전북,全北,Jeollabuk-do,5,990,50,5,0,60.14,7473,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,8,781,전남,全南,Jeollanam-do,2,725,48,2,0,41.88,7472,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,70,3104,경북,庆北,Gyeongsangbuk-do,3,2942,92,2,1,116.58,7471,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,10,2114,경남,庆南,Gyeongsangnam-do,8,2013,91,6,2,62.89,7470,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,1,548,제주,济州,Jeju,1,526,21,1,0,81.70,7469,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-16 09:00:00.000,3,2884,검역,隔離區,Lazaretto,8,2225,656,0,8,0.00,7468,2021년 02월 16일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,1527,83860,합계,合计,Total,343,73785,8548,322,21,161.74,7467,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,356,26319,서울,首尔,Seoul,150,21883,4080,146,4,270.40,7466,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,101,3034,부산,釜山,Busan,15,2595,338,15,0,88.93,7465,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,211,8491,대구,大邱,Daegu,13,8130,150,12,1,348.49,7464,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,51,4148,인천,仁川,Incheon,12,3744,353,9,3,140.32,7463,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,19,1949,광주,光州,Gwangju,3,1792,138,3,0,133.80,7462,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,15,1146,대전,大田,Daejeon,8,1078,53,6,2,77.74,7461,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,37,959,울산,蔚山,Ulsan,4,904,18,3,1,83.61,7460,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,1,210,세종,世宗,Sejong,0,196,13,0,0,61.34,7459,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,466,21511,경기,京畿,Gyeonggi-do,102,18977,2068,99,3,162.34,7458,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,36,1773,강원,江原,Gangwon-do,1,1630,107,1,0,115.09,7457,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,57,1642,충북,忠北,Chungcheongbuk-do,0,1507,78,0,0,102.66,7456,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,33,2181,충남,忠南,Chungcheongnam-do,9,1979,169,9,0,102.76,7455,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,53,1088,전북,全北,Jeollabuk-do,4,986,49,4,0,59.87,7454,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,7,779,전남,全南,Jeollanam-do,5,722,50,4,1,41.78,7453,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,70,3101,경북,庆北,Gyeongsangbuk-do,8,2917,114,8,0,116.47,7452,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,10,2106,경남,庆南,Gyeongsangnam-do,3,1997,99,3,0,62.65,7451,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,1,547,제주,济州,Jeju,0,523,23,0,0,81.55,7450,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-15 09:00:00.000,3,2876,검역,隔離區,Lazaretto,6,2225,648,0,6,0.00,7449,2021년 02월 15일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,1522,83517,합계,合计,Total,326,73550,8445,304,22,161.08,7448,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,355,26169,서울,首尔,Seoul,152,21811,4003,147,5,268.85,7447,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,100,3019,부산,釜山,Busan,15,2584,335,12,3,88.49,7446,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,211,8478,대구,大邱,Daegu,3,8125,142,3,0,347.96,7445,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,51,4136,인천,仁川,Incheon,19,3731,354,19,0,139.91,7444,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,19,1946,광주,光州,Gwangju,2,1769,158,2,0,133.59,7443,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,15,1138,대전,大田,Daejeon,2,1076,47,2,0,77.20,7442,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,37,955,울산,蔚山,Ulsan,3,904,14,3,0,83.26,7441,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,1,210,세종,世宗,Sejong,2,196,13,2,0,61.34,7440,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,463,21409,경기,京畿,Gyeonggi-do,80,18885,2061,77,3,161.57,7439,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,36,1772,강원,江原,Gangwon-do,5,1627,109,5,0,115.02,7438,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,57,1642,충북,忠北,Chungcheongbuk-do,5,1506,79,5,0,102.66,7437,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,33,2172,충남,忠南,Chungcheongnam-do,12,1979,160,11,1,102.33,7436,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,53,1084,전북,全北,Jeollabuk-do,6,986,45,5,1,59.65,7435,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,7,774,전남,全南,Jeollanam-do,2,721,46,1,1,41.51,7434,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,70,3093,경북,庆北,Gyeongsangbuk-do,5,2916,107,4,1,116.17,7433,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,10,2103,경남,庆南,Gyeongsangnam-do,6,1990,103,6,0,62.56,7432,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,1,547,제주,济州,Jeju,0,521,25,0,0,81.55,7431,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-14 09:00:00.000,3,2870,검역,隔離區,Lazaretto,7,2223,644,0,7,0.00,7430,2021년 02월 14일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,1514,83191,합계,合计,Total,362,73218,8459,345,17,160.45,7429,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,352,26017,서울,首尔,Seoul,136,21722,3943,131,5,267.29,7428,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,100,3004,부산,釜山,Busan,27,2565,339,26,1,88.05,7427,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,211,8475,대구,大邱,Daegu,14,8114,150,14,0,347.84,7426,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,51,4117,인천,仁川,Incheon,30,3700,366,29,1,139.27,7425,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,19,1944,광주,光州,Gwangju,3,1754,171,3,0,133.45,7424,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,15,1136,대전,大田,Daejeon,5,1073,48,5,0,77.06,7423,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,37,952,울산,蔚山,Ulsan,2,903,12,2,0,83.00,7422,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,1,208,세종,世宗,Sejong,5,196,11,5,0,60.76,7421,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,459,21329,경기,京畿,Gyeonggi-do,99,18772,2098,97,2,160.97,7420,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,35,1767,강원,江原,Gangwon-do,2,1622,110,2,0,114.70,7419,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,57,1637,충북,忠北,Chungcheongbuk-do,5,1500,80,4,1,102.35,7418,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,33,2160,충남,忠南,Chungcheongnam-do,15,1959,168,14,1,101.77,7417,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,53,1078,전북,全北,Jeollabuk-do,5,979,46,5,0,59.32,7416,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,7,772,전남,全南,Jeollanam-do,0,721,44,0,0,41.40,7415,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,70,3088,경북,庆北,Gyeongsangbuk-do,5,2914,104,4,1,115.98,7414,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,10,2097,경남,庆南,Gyeongsangnam-do,4,1980,107,4,0,62.39,7413,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,1,547,제주,济州,Jeju,0,521,25,0,0,81.55,7412,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-13 09:00:00.000,3,2863,검역,隔離區,Lazaretto,5,2223,637,0,5,0.00,7411,2021년 02월 13일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,1507,82829,합계,合计,Total,403,72926,8396,384,19,159.76,7410,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,351,25881,서울,首尔,Seoul,158,21644,3886,155,3,265.90,7409,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,98,2977,부산,釜山,Busan,27,2553,326,25,2,87.26,7408,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,211,8461,대구,大邱,Daegu,12,8102,148,11,1,347.26,7407,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,51,4087,인천,仁川,Incheon,43,3682,354,41,2,138.26,7406,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,19,1941,광주,光州,Gwangju,6,1732,190,6,0,133.25,7405,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,15,1131,대전,大田,Daejeon,1,1072,44,1,0,76.72,7404,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,37,950,울산,蔚山,Ulsan,0,903,10,0,0,82.82,7403,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,1,203,세종,世宗,Sejong,2,195,7,2,0,59.30,7402,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,456,21230,경기,京畿,Gyeonggi-do,105,18679,2095,103,2,160.22,7401,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,34,1765,강원,江原,Gangwon-do,6,1613,118,6,0,114.57,7400,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,57,1632,충북,忠北,Chungcheongbuk-do,6,1489,86,6,0,102.04,7399,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,33,2145,충남,忠南,Chungcheongnam-do,13,1957,155,10,3,101.06,7398,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,53,1073,전북,全北,Jeollabuk-do,2,978,42,2,0,59.04,7397,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,7,772,전남,全南,Jeollanam-do,4,716,49,4,0,41.40,7396,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,70,3083,경북,庆北,Gyeongsangbuk-do,4,2893,120,4,0,115.79,7395,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,10,2093,경남,庆南,Gyeongsangnam-do,4,1974,109,4,0,62.27,7394,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,1,547,제주,济州,Jeju,4,521,25,4,0,81.55,7393,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-12 09:00:00.000,3,2858,검역,隔離區,Lazaretto,6,2223,632,0,6,0.00,7392,2021년 02월 12일 00시,2021-09-16 10:11:33.897
2021-02-11 09:00:00.000,1496,82426,합계,合计,Total,504,72626,8304,467,37,158.98,7391,2021년 02월 11일 00시,2021-09-16 10:11:33.897
2021-02-11 09:00:00.000,347,25723,서울,首尔,Seoul,183,21544,3832,177,6,264.27,7390,2021년 02월 11일 00시,2021-09-16 10:11:33.897
2021-02-11 09:00:00.000,97,2950,부산,釜山,Busan,29,2539,314,29,0,86.46,7389,2021년 02월 11일 00시,2021-09-16 10:11:33.897
2021-02-11 09:00:00.000,211,8449,대구,大邱,Daegu,13,8088,150,10,3,346.77,7388,2021년 02월 11일 00시,2021-09-16 10:11:33.897
2021-02-11 09:00:00.000,51,4044,인천,仁川,Incheon,25,3667,326,25,0,136.80,7387,2021년 02월 11일 00시,2021-09-16 10:11:33.897
2021-02-11 09:00:00.000,19,1935,광주,光州,Gwangju,13,1710,206,9,4,132.84,7386,2021년 02월 11일 00시,2021-09-16 10:11:33.897
2021-02-11 09:00:00.000,15,1130,대전,大田,Daejeon,3,1069,46,2,1,76.65,7385,2021년 02월 11일 00시,2021-09-16 10:11:33.897
2021-02-11 09:00:00.000,37,950,울산,蔚山,Ulsan,2,901,12,2,0,82.82,7384,2021년 02월 11일 00시,2021-09-16 10:11:33.897
2021-02-11 09:00:00.000,1,201,세종,世宗,Sejong,0,195,5,0,0,58.72,7383,2021년 02월 11일 00시,2021-09-16 10:11:33.897
