,지점,지점명,일시,기온(°C),강수량(mm),습도(%),적설(cm),일자,시간,연,월,일
9856,192,진주,2017-03-18 18:00,14.0,,21.0,,2017-03-18,18:00,2017,03,18
9857,192,진주,2017-03-18 19:00,12.3,,28.0,,2017-03-18,19:00,2017,03,18
9858,192,진주,2017-03-18 20:00,9.2,,42.0,,2017-03-18,20:00,2017,03,18
9859,192,진주,2017-03-18 21:00,6.4,,53.0,,2017-03-18,21:00,2017,03,18
9860,192,진주,2017-03-18 22:00,5.0,,58.0,,2017-03-18,22:00,2017,03,18
9861,192,진주,2017-03-18 23:00,4.0,,62.0,,2017-03-18,23:00,2017,03,18
9862,192,진주,2017-03-19 00:00,2.8,,68.0,,2017-03-19,00:00,2017,03,19
9863,192,진주,2017-03-19 01:00,2.0,,72.0,,2017-03-19,01:00,2017,03,19
9864,192,진주,2017-03-19 02:00,1.1,,78.0,,2017-03-19,02:00,2017,03,19
9865,192,진주,2017-03-19 03:00,0.5,,81.0,,2017-03-19,03:00,2017,03,19
9866,192,진주,2017-03-19 04:00,-0.2,,84.0,,2017-03-19,04:00,2017,03,19
9867,192,진주,2017-03-19 05:00,-0.8,,86.0,,2017-03-19,05:00,2017,03,19
9868,192,진주,2017-03-19 06:00,-1.1,,86.0,,2017-03-19,06:00,2017,03,19
9869,192,진주,2017-03-19 07:00,-1.2,,85.0,,2017-03-19,07:00,2017,03,19
9870,192,진주,2017-03-19 08:00,2.2,,71.0,,2017-03-19,08:00,2017,03,19
9871,192,진주,2017-03-19 09:00,7.7,,45.0,,2017-03-19,09:00,2017,03,19
9872,192,진주,2017-03-19 10:00,10.6,,32.0,,2017-03-19,10:00,2017,03,19
9873,192,진주,2017-03-19 11:00,14.4,,26.0,,2017-03-19,11:00,2017,03,19
9874,192,진주,2017-03-19 12:00,16.0,,20.0,,2017-03-19,12:00,2017,03,19
9875,192,진주,2017-03-19 13:00,16.4,,17.0,,2017-03-19,13:00,2017,03,19
9876,192,진주,2017-03-19 14:00,17.5,,17.0,,2017-03-19,14:00,2017,03,19
9877,192,진주,2017-03-19 15:00,18.3,,15.0,,2017-03-19,15:00,2017,03,19
9878,192,진주,2017-03-19 16:00,17.4,,19.0,,2017-03-19,16:00,2017,03,19
9879,192,진주,2017-03-19 17:00,15.0,,33.0,,2017-03-19,17:00,2017,03,19
9880,192,진주,2017-03-19 18:00,13.9,,39.0,,2017-03-19,18:00,2017,03,19
9881,192,진주,2017-03-19 19:00,12.3,,49.0,,2017-03-19,19:00,2017,03,19
9882,192,진주,2017-03-19 20:00,9.8,,59.0,,2017-03-19,20:00,2017,03,19
9883,192,진주,2017-03-19 21:00,7.9,,65.0,,2017-03-19,21:00,2017,03,19
9884,192,진주,2017-03-19 22:00,6.6,,72.0,,2017-03-19,22:00,2017,03,19
9885,192,진주,2017-03-19 23:00,5.4,,75.0,,2017-03-19,23:00,2017,03,19
9886,192,진주,2017-03-20 00:00,4.4,,79.0,,2017-03-20,00:00,2017,03,20
9887,192,진주,2017-03-20 01:00,3.4,,81.0,,2017-03-20,01:00,2017,03,20
9888,192,진주,2017-03-20 02:00,2.5,,85.0,,2017-03-20,02:00,2017,03,20
9889,192,진주,2017-03-20 03:00,2.2,,87.0,,2017-03-20,03:00,2017,03,20
9890,192,진주,2017-03-20 04:00,1.5,,88.0,,2017-03-20,04:00,2017,03,20
9891,192,진주,2017-03-20 05:00,1.2,,89.0,,2017-03-20,05:00,2017,03,20
9892,192,진주,2017-03-20 06:00,1.4,,89.0,,2017-03-20,06:00,2017,03,20
9893,192,진주,2017-03-20 07:00,2.1,,88.0,,2017-03-20,07:00,2017,03,20
9894,192,진주,2017-03-20 08:00,4.6,,81.0,,2017-03-20,08:00,2017,03,20
9895,192,진주,2017-03-20 09:00,7.2,,71.0,,2017-03-20,09:00,2017,03,20
9896,192,진주,2017-03-20 10:00,9.1,,63.0,,2017-03-20,10:00,2017,03,20
9897,192,진주,2017-03-20 11:00,11.5,,47.0,,2017-03-20,11:00,2017,03,20
9898,192,진주,2017-03-20 12:00,12.0,,47.0,,2017-03-20,12:00,2017,03,20
9899,192,진주,2017-03-20 13:00,12.3,,46.0,,2017-03-20,13:00,2017,03,20
9900,192,진주,2017-03-20 14:00,12.8,,45.0,,2017-03-20,14:00,2017,03,20
9901,192,진주,2017-03-20 15:00,11.6,0.0,54.0,,2017-03-20,15:00,2017,03,20
9902,192,진주,2017-03-20 16:00,9.3,,84.0,,2017-03-20,16:00,2017,03,20
9903,192,진주,2017-03-20 17:00,9.2,,86.0,,2017-03-20,17:00,2017,03,20
9904,192,진주,2017-03-20 18:00,8.5,2.1,83.0,,2017-03-20,18:00,2017,03,20
9905,192,진주,2017-03-20 19:00,7.9,,87.0,,2017-03-20,19:00,2017,03,20
9906,192,진주,2017-03-20 20:00,7.6,,86.0,,2017-03-20,20:00,2017,03,20
9907,192,진주,2017-03-20 21:00,7.3,4.2,85.0,,2017-03-20,21:00,2017,03,20
9908,192,진주,2017-03-20 22:00,7.1,,85.0,,2017-03-20,22:00,2017,03,20
9909,192,진주,2017-03-20 23:00,6.8,,86.0,,2017-03-20,23:00,2017,03,20
9910,192,진주,2017-03-21 00:00,6.7,1.6,87.0,,2017-03-21,00:00,2017,03,21
9911,192,진주,2017-03-21 01:00,6.6,,87.0,,2017-03-21,01:00,2017,03,21
9912,192,진주,2017-03-21 02:00,6.6,,87.0,,2017-03-21,02:00,2017,03,21
9913,192,진주,2017-03-21 03:00,6.4,1.6,86.0,,2017-03-21,03:00,2017,03,21
9914,192,진주,2017-03-21 04:00,6.2,,86.0,,2017-03-21,04:00,2017,03,21
9915,192,진주,2017-03-21 05:00,6.2,,84.0,,2017-03-21,05:00,2017,03,21
9916,192,진주,2017-03-21 06:00,5.8,0.7,89.0,,2017-03-21,06:00,2017,03,21
9917,192,진주,2017-03-21 07:00,5.8,,91.0,,2017-03-21,07:00,2017,03,21
9918,192,진주,2017-03-21 08:00,6.8,,90.0,,2017-03-21,08:00,2017,03,21
9919,192,진주,2017-03-21 09:00,8.8,,74.0,,2017-03-21,09:00,2017,03,21
9920,192,진주,2017-03-21 10:00,11.1,,58.0,,2017-03-21,10:00,2017,03,21
9921,192,진주,2017-03-21 11:00,13.4,,45.0,,2017-03-21,11:00,2017,03,21
9922,192,진주,2017-03-21 12:00,14.1,,43.0,,2017-03-21,12:00,2017,03,21
9923,192,진주,2017-03-21 13:00,15.6,,34.0,,2017-03-21,13:00,2017,03,21
9924,192,진주,2017-03-21 14:00,16.0,,15.0,,2017-03-21,14:00,2017,03,21
9925,192,진주,2017-03-21 15:00,15.3,,14.0,,2017-03-21,15:00,2017,03,21
9926,192,진주,2017-03-21 16:00,14.4,,16.0,,2017-03-21,16:00,2017,03,21
9927,192,진주,2017-03-21 17:00,12.9,,23.0,,2017-03-21,17:00,2017,03,21
9928,192,진주,2017-03-21 18:00,11.6,,28.0,,2017-03-21,18:00,2017,03,21
9929,192,진주,2017-03-21 19:00,10.5,,31.0,,2017-03-21,19:00,2017,03,21
9930,192,진주,2017-03-21 20:00,9.4,,31.0,,2017-03-21,20:00,2017,03,21
9931,192,진주,2017-03-21 21:00,8.6,,34.0,,2017-03-21,21:00,2017,03,21
9932,192,진주,2017-03-21 22:00,6.4,,46.0,,2017-03-21,22:00,2017,03,21
9933,192,진주,2017-03-21 23:00,4.1,,59.0,,2017-03-21,23:00,2017,03,21
9934,192,진주,2017-03-22 00:00,2.7,,67.0,,2017-03-22,00:00,2017,03,22
9935,192,진주,2017-03-22 01:00,1.7,,71.0,,2017-03-22,01:00,2017,03,22
9936,192,진주,2017-03-22 02:00,0.7,,78.0,,2017-03-22,02:00,2017,03,22
9937,192,진주,2017-03-22 03:00,0.1,,83.0,,2017-03-22,03:00,2017,03,22
9938,192,진주,2017-03-22 04:00,-0.9,,84.0,,2017-03-22,04:00,2017,03,22
9939,192,진주,2017-03-22 05:00,-0.9,,86.0,,2017-03-22,05:00,2017,03,22
9940,192,진주,2017-03-22 06:00,-0.7,,87.0,,2017-03-22,06:00,2017,03,22
9941,192,진주,2017-03-22 07:00,-0.5,,85.0,,2017-03-22,07:00,2017,03,22
9942,192,진주,2017-03-22 08:00,1.8,,78.0,,2017-03-22,08:00,2017,03,22
9943,192,진주,2017-03-22 09:00,4.5,,61.0,,2017-03-22,09:00,2017,03,22
9944,192,진주,2017-03-22 10:00,6.7,,56.0,,2017-03-22,10:00,2017,03,22
9945,192,진주,2017-03-22 11:00,9.0,,43.0,,2017-03-22,11:00,2017,03,22
9946,192,진주,2017-03-22 12:00,10.6,,30.0,,2017-03-22,12:00,2017,03,22
9947,192,진주,2017-03-22 13:00,12.4,,27.0,,2017-03-22,13:00,2017,03,22
9948,192,진주,2017-03-22 14:00,13.6,,27.0,,2017-03-22,14:00,2017,03,22
9949,192,진주,2017-03-22 15:00,13.7,,27.0,,2017-03-22,15:00,2017,03,22
9950,192,진주,2017-03-22 16:00,12.9,,26.0,,2017-03-22,16:00,2017,03,22
9951,192,진주,2017-03-22 17:00,12.2,,29.0,,2017-03-22,17:00,2017,03,22
9952,192,진주,2017-03-22 18:00,11.4,,35.0,,2017-03-22,18:00,2017,03,22
9953,192,진주,2017-03-22 19:00,10.2,,45.0,,2017-03-22,19:00,2017,03,22
9954,192,진주,2017-03-22 20:00,9.6,,49.0,,2017-03-22,20:00,2017,03,22
9955,192,진주,2017-03-22 21:00,9.1,,51.0,,2017-03-22,21:00,2017,03,22
9956,192,진주,2017-03-22 22:00,7.7,,61.0,,2017-03-22,22:00,2017,03,22
9957,192,진주,2017-03-22 23:00,6.6,,66.0,,2017-03-22,23:00,2017,03,22
9958,192,진주,2017-03-23 00:00,6.3,,69.0,,2017-03-23,00:00,2017,03,23
9959,192,진주,2017-03-23 01:00,5.9,,72.0,,2017-03-23,01:00,2017,03,23
9960,192,진주,2017-03-23 02:00,5.5,,74.0,,2017-03-23,02:00,2017,03,23
9961,192,진주,2017-03-23 03:00,5.8,,73.0,,2017-03-23,03:00,2017,03,23
9962,192,진주,2017-03-23 04:00,5.4,,77.0,,2017-03-23,04:00,2017,03,23
9963,192,진주,2017-03-23 05:00,5.5,,77.0,,2017-03-23,05:00,2017,03,23
9964,192,진주,2017-03-23 06:00,5.3,,77.0,,2017-03-23,06:00,2017,03,23
9965,192,진주,2017-03-23 07:00,5.3,,75.0,,2017-03-23,07:00,2017,03,23
9966,192,진주,2017-03-23 08:00,6.6,,71.0,,2017-03-23,08:00,2017,03,23
9967,192,진주,2017-03-23 09:00,8.0,,60.0,,2017-03-23,09:00,2017,03,23
9968,192,진주,2017-03-23 10:00,9.1,,53.0,,2017-03-23,10:00,2017,03,23
9969,192,진주,2017-03-23 11:00,11.4,,39.0,,2017-03-23,11:00,2017,03,23
9970,192,진주,2017-03-23 12:00,13.4,,24.0,,2017-03-23,12:00,2017,03,23
9971,192,진주,2017-03-23 13:00,14.5,,18.0,,2017-03-23,13:00,2017,03,23
9972,192,진주,2017-03-23 14:00,15.5,,15.0,,2017-03-23,14:00,2017,03,23
9973,192,진주,2017-03-23 15:00,16.0,,16.0,,2017-03-23,15:00,2017,03,23
9974,192,진주,2017-03-23 16:00,15.9,,22.0,,2017-03-23,16:00,2017,03,23
9975,192,진주,2017-03-23 17:00,15.8,,23.0,,2017-03-23,17:00,2017,03,23
9976,192,진주,2017-03-23 18:00,14.4,,24.0,,2017-03-23,18:00,2017,03,23
9977,192,진주,2017-03-23 19:00,11.4,,36.0,,2017-03-23,19:00,2017,03,23
9978,192,진주,2017-03-23 20:00,8.2,,51.0,,2017-03-23,20:00,2017,03,23
9979,192,진주,2017-03-23 21:00,7.7,,53.0,,2017-03-23,21:00,2017,03,23
9980,192,진주,2017-03-23 22:00,5.4,,60.0,,2017-03-23,22:00,2017,03,23
9981,192,진주,2017-03-23 23:00,4.4,,63.0,,2017-03-23,23:00,2017,03,23
9982,192,진주,2017-03-24 00:00,4.1,,68.0,,2017-03-24,00:00,2017,03,24
9983,192,진주,2017-03-24 01:00,3.4,,69.0,,2017-03-24,01:00,2017,03,24
9984,192,진주,2017-03-24 02:00,2.9,,71.0,,2017-03-24,02:00,2017,03,24
9985,192,진주,2017-03-24 03:00,2.7,,74.0,,2017-03-24,03:00,2017,03,24
9986,192,진주,2017-03-24 04:00,2.3,,77.0,,2017-03-24,04:00,2017,03,24
9987,192,진주,2017-03-24 05:00,2.5,,78.0,,2017-03-24,05:00,2017,03,24
9988,192,진주,2017-03-24 06:00,3.4,,77.0,,2017-03-24,06:00,2017,03,24
9989,192,진주,2017-03-24 07:00,4.1,,76.0,,2017-03-24,07:00,2017,03,24
9990,192,진주,2017-03-24 08:00,5.7,,72.0,,2017-03-24,08:00,2017,03,24
9991,192,진주,2017-03-24 09:00,7.9,,67.0,,2017-03-24,09:00,2017,03,24
9992,192,진주,2017-03-24 10:00,9.4,,58.0,,2017-03-24,10:00,2017,03,24
9993,192,진주,2017-03-24 11:00,10.3,,51.0,,2017-03-24,11:00,2017,03,24
9994,192,진주,2017-03-24 12:00,11.5,,47.0,,2017-03-24,12:00,2017,03,24
9995,192,진주,2017-03-24 13:00,12.9,,43.0,,2017-03-24,13:00,2017,03,24
9996,192,진주,2017-03-24 14:00,12.8,,42.0,,2017-03-24,14:00,2017,03,24
9997,192,진주,2017-03-24 15:00,12.4,,44.0,,2017-03-24,15:00,2017,03,24
9998,192,진주,2017-03-24 16:00,11.7,,47.0,,2017-03-24,16:00,2017,03,24
9999,192,진주,2017-03-24 17:00,11.7,,44.0,,2017-03-24,17:00,2017,03,24
10000,192,진주,2017-03-24 18:00,10.8,,47.0,,2017-03-24,18:00,2017,03,24
10001,192,진주,2017-03-24 19:00,9.4,,53.0,,2017-03-24,19:00,2017,03,24
10002,192,진주,2017-03-24 20:00,9.2,,52.0,,2017-03-24,20:00,2017,03,24
10003,192,진주,2017-03-24 21:00,8.9,,53.0,,2017-03-24,21:00,2017,03,24
10004,192,진주,2017-03-24 22:00,9.0,,53.0,,2017-03-24,22:00,2017,03,24
10005,192,진주,2017-03-24 23:00,7.4,,71.0,,2017-03-24,23:00,2017,03,24
10006,192,진주,2017-03-25 00:00,7.2,0.0,81.0,,2017-03-25,00:00,2017,03,25
10007,192,진주,2017-03-25 01:00,6.8,,85.0,,2017-03-25,01:00,2017,03,25
10008,192,진주,2017-03-25 02:00,7.0,,84.0,,2017-03-25,02:00,2017,03,25
10009,192,진주,2017-03-25 03:00,6.4,0.0,89.0,,2017-03-25,03:00,2017,03,25
10010,192,진주,2017-03-25 04:00,6.4,,89.0,,2017-03-25,04:00,2017,03,25
10011,192,진주,2017-03-25 05:00,6.4,,85.0,,2017-03-25,05:00,2017,03,25
10012,192,진주,2017-03-25 06:00,6.2,0.8,84.0,,2017-03-25,06:00,2017,03,25
10013,192,진주,2017-03-25 07:00,6.1,,85.0,,2017-03-25,07:00,2017,03,25
10014,192,진주,2017-03-25 08:00,6.3,,86.0,,2017-03-25,08:00,2017,03,25
10015,192,진주,2017-03-25 09:00,6.7,0.6,85.0,,2017-03-25,09:00,2017,03,25
10016,192,진주,2017-03-25 10:00,7.2,,83.0,,2017-03-25,10:00,2017,03,25
10017,192,진주,2017-03-25 11:00,7.1,,82.0,,2017-03-25,11:00,2017,03,25
10018,192,진주,2017-03-25 12:00,7.2,0.1,81.0,,2017-03-25,12:00,2017,03,25
10019,192,진주,2017-03-25 13:00,7.1,,81.0,,2017-03-25,13:00,2017,03,25
10020,192,진주,2017-03-25 14:00,7.2,,80.0,,2017-03-25,14:00,2017,03,25
10021,192,진주,2017-03-25 15:00,6.6,1.4,85.0,,2017-03-25,15:00,2017,03,25
10022,192,진주,2017-03-25 16:00,6.8,,83.0,,2017-03-25,16:00,2017,03,25
10023,192,진주,2017-03-25 17:00,6.6,,85.0,,2017-03-25,17:00,2017,03,25
10024,192,진주,2017-03-25 18:00,6.2,3.4,85.0,,2017-03-25,18:00,2017,03,25
10025,192,진주,2017-03-25 19:00,6.0,,87.0,,2017-03-25,19:00,2017,03,25
10026,192,진주,2017-03-25 20:00,6.0,,86.0,,2017-03-25,20:00,2017,03,25
10027,192,진주,2017-03-25 21:00,5.8,3.1,87.0,,2017-03-25,21:00,2017,03,25
10028,192,진주,2017-03-25 22:00,5.4,,87.0,,2017-03-25,22:00,2017,03,25
10029,192,진주,2017-03-25 23:00,5.2,,86.0,,2017-03-25,23:00,2017,03,25
10030,192,진주,2017-03-26 00:00,5.0,1.5,85.0,,2017-03-26,00:00,2017,03,26
10031,192,진주,2017-03-26 01:00,5.0,,86.0,,2017-03-26,01:00,2017,03,26
10032,192,진주,2017-03-26 02:00,4.7,,88.0,,2017-03-26,02:00,2017,03,26
10033,192,진주,2017-03-26 03:00,4.3,0.1,90.0,,2017-03-26,03:00,2017,03,26
10034,192,진주,2017-03-26 04:00,4.2,,91.0,,2017-03-26,04:00,2017,03,26
10035,192,진주,2017-03-26 05:00,4.0,,91.0,,2017-03-26,05:00,2017,03,26
10036,192,진주,2017-03-26 06:00,3.6,,92.0,,2017-03-26,06:00,2017,03,26
10037,192,진주,2017-03-26 07:00,3.6,,92.0,,2017-03-26,07:00,2017,03,26
10038,192,진주,2017-03-26 08:00,4.3,,92.0,,2017-03-26,08:00,2017,03,26
10039,192,진주,2017-03-26 09:00,6.0,,81.0,,2017-03-26,09:00,2017,03,26
10040,192,진주,2017-03-26 10:00,7.0,,75.0,,2017-03-26,10:00,2017,03,26
10041,192,진주,2017-03-26 11:00,8.6,,65.0,,2017-03-26,11:00,2017,03,26
10042,192,진주,2017-03-26 12:00,10.7,,53.0,,2017-03-26,12:00,2017,03,26
10043,192,진주,2017-03-26 13:00,11.6,,45.0,,2017-03-26,13:00,2017,03,26
10044,192,진주,2017-03-26 14:00,7.9,,67.0,,2017-03-26,14:00,2017,03,26
10045,192,진주,2017-03-26 15:00,8.7,0.6,69.0,,2017-03-26,15:00,2017,03,26
10046,192,진주,2017-03-26 16:00,9.2,,62.0,,2017-03-26,16:00,2017,03,26
10047,192,진주,2017-03-26 17:00,9.5,,60.0,,2017-03-26,17:00,2017,03,26
10048,192,진주,2017-03-26 18:00,8.1,0.0,72.0,,2017-03-26,18:00,2017,03,26
10049,192,진주,2017-03-26 19:00,7.6,,75.0,,2017-03-26,19:00,2017,03,26
10050,192,진주,2017-03-26 20:00,6.2,,79.0,,2017-03-26,20:00,2017,03,26
10051,192,진주,2017-03-26 21:00,5.9,,85.0,,2017-03-26,21:00,2017,03,26
10052,192,진주,2017-03-26 22:00,5.9,,85.0,,2017-03-26,22:00,2017,03,26
10053,192,진주,2017-03-26 23:00,5.7,,88.0,,2017-03-26,23:00,2017,03,26
10054,192,진주,2017-03-27 00:00,4.8,0.0,85.0,,2017-03-27,00:00,2017,03,27
10055,192,진주,2017-03-27 01:00,3.4,,86.0,,2017-03-27,01:00,2017,03,27
10056,192,진주,2017-03-27 02:00,2.4,,89.0,,2017-03-27,02:00,2017,03,27
10057,192,진주,2017-03-27 03:00,1.5,,90.0,,2017-03-27,03:00,2017,03,27
10058,192,진주,2017-03-27 04:00,0.8,,91.0,,2017-03-27,04:00,2017,03,27
10059,192,진주,2017-03-27 05:00,0.3,,91.0,,2017-03-27,05:00,2017,03,27
10060,192,진주,2017-03-27 06:00,-0.3,,92.0,,2017-03-27,06:00,2017,03,27
10061,192,진주,2017-03-27 07:00,0.1,,91.0,,2017-03-27,07:00,2017,03,27
10062,192,진주,2017-03-27 08:00,2.9,,89.0,,2017-03-27,08:00,2017,03,27
10063,192,진주,2017-03-27 09:00,5.3,,71.0,,2017-03-27,09:00,2017,03,27
10064,192,진주,2017-03-27 10:00,8.9,,46.0,,2017-03-27,10:00,2017,03,27
10065,192,진주,2017-03-27 11:00,10.5,,41.0,,2017-03-27,11:00,2017,03,27
10066,192,진주,2017-03-27 12:00,10.7,,40.0,,2017-03-27,12:00,2017,03,27
10067,192,진주,2017-03-27 13:00,11.6,,37.0,,2017-03-27,13:00,2017,03,27
10068,192,진주,2017-03-27 14:00,11.2,,33.0,,2017-03-27,14:00,2017,03,27
10069,192,진주,2017-03-27 15:00,11.7,,32.0,,2017-03-27,15:00,2017,03,27
10070,192,진주,2017-03-27 16:00,11.1,,34.0,,2017-03-27,16:00,2017,03,27
10071,192,진주,2017-03-27 17:00,11.2,,25.0,,2017-03-27,17:00,2017,03,27
10072,192,진주,2017-03-27 18:00,10.7,,26.0,,2017-03-27,18:00,2017,03,27
10073,192,진주,2017-03-27 19:00,9.3,,31.0,,2017-03-27,19:00,2017,03,27
10074,192,진주,2017-03-27 20:00,6.0,,47.0,,2017-03-27,20:00,2017,03,27
10075,192,진주,2017-03-27 21:00,3.9,,62.0,,2017-03-27,21:00,2017,03,27
10076,192,진주,2017-03-27 22:00,3.3,,65.0,,2017-03-27,22:00,2017,03,27
10077,192,진주,2017-03-27 23:00,1.8,,68.0,,2017-03-27,23:00,2017,03,27
10078,192,진주,2017-03-28 00:00,1.2,,73.0,,2017-03-28,00:00,2017,03,28
10079,192,진주,2017-03-28 01:00,0.0,,78.0,,2017-03-28,01:00,2017,03,28
10080,192,진주,2017-03-28 02:00,-0.5,,82.0,,2017-03-28,02:00,2017,03,28
10081,192,진주,2017-03-28 03:00,-0.9,,84.0,,2017-03-28,03:00,2017,03,28
10082,192,진주,2017-03-28 04:00,-1.3,,87.0,,2017-03-28,04:00,2017,03,28
10083,192,진주,2017-03-28 05:00,-1.3,,87.0,,2017-03-28,05:00,2017,03,28
10084,192,진주,2017-03-28 06:00,-1.9,,88.0,,2017-03-28,06:00,2017,03,28
10085,192,진주,2017-03-28 07:00,-1.4,,89.0,,2017-03-28,07:00,2017,03,28
10086,192,진주,2017-03-28 08:00,2.3,,77.0,,2017-03-28,08:00,2017,03,28
10087,192,진주,2017-03-28 09:00,5.6,,65.0,,2017-03-28,09:00,2017,03,28
10088,192,진주,2017-03-28 10:00,8.9,,45.0,,2017-03-28,10:00,2017,03,28
10089,192,진주,2017-03-28 11:00,11.2,,31.0,,2017-03-28,11:00,2017,03,28
10090,192,진주,2017-03-28 12:00,12.7,,26.0,,2017-03-28,12:00,2017,03,28
10091,192,진주,2017-03-28 13:00,13.8,,23.0,,2017-03-28,13:00,2017,03,28
10092,192,진주,2017-03-28 14:00,14.7,,25.0,,2017-03-28,14:00,2017,03,28
10093,192,진주,2017-03-28 15:00,14.4,,24.0,,2017-03-28,15:00,2017,03,28
10094,192,진주,2017-03-28 16:00,14.0,,22.0,,2017-03-28,16:00,2017,03,28
10095,192,진주,2017-03-28 17:00,12.3,,33.0,,2017-03-28,17:00,2017,03,28
10096,192,진주,2017-03-28 18:00,11.6,,34.0,,2017-03-28,18:00,2017,03,28
10097,192,진주,2017-03-28 19:00,10.9,,38.0,,2017-03-28,19:00,2017,03,28
10098,192,진주,2017-03-28 20:00,10.5,,43.0,,2017-03-28,20:00,2017,03,28
10099,192,진주,2017-03-28 21:00,9.6,,53.0,,2017-03-28,21:00,2017,03,28
10100,192,진주,2017-03-28 22:00,8.9,,58.0,,2017-03-28,22:00,2017,03,28
10101,192,진주,2017-03-28 23:00,9.5,,52.0,,2017-03-28,23:00,2017,03,28
10102,192,진주,2017-03-29 00:00,8.0,0.6,71.0,,2017-03-29,00:00,2017,03,29
10103,192,진주,2017-03-29 01:00,6.9,,85.0,,2017-03-29,01:00,2017,03,29
10104,192,진주,2017-03-29 02:00,6.2,,87.0,,2017-03-29,02:00,2017,03,29
10105,192,진주,2017-03-29 03:00,6.2,3.2,87.0,,2017-03-29,03:00,2017,03,29
10106,192,진주,2017-03-29 04:00,6.1,,88.0,,2017-03-29,04:00,2017,03,29
10107,192,진주,2017-03-29 05:00,5.9,,87.0,,2017-03-29,05:00,2017,03,29
10108,192,진주,2017-03-29 06:00,5.6,0.9,88.0,,2017-03-29,06:00,2017,03,29
10109,192,진주,2017-03-29 07:00,5.7,,88.0,,2017-03-29,07:00,2017,03,29
10110,192,진주,2017-03-29 08:00,5.8,,87.0,,2017-03-29,08:00,2017,03,29
10111,192,진주,2017-03-29 09:00,6.2,0.3,85.0,,2017-03-29,09:00,2017,03,29
10112,192,진주,2017-03-29 10:00,6.2,,86.0,,2017-03-29,10:00,2017,03,29
10113,192,진주,2017-03-29 11:00,6.5,,86.0,,2017-03-29,11:00,2017,03,29
10114,192,진주,2017-03-29 12:00,6.8,0.1,87.0,,2017-03-29,12:00,2017,03,29
10115,192,진주,2017-03-29 13:00,6.9,,87.0,,2017-03-29,13:00,2017,03,29
10116,192,진주,2017-03-29 14:00,7.4,,85.0,,2017-03-29,14:00,2017,03,29
10117,192,진주,2017-03-29 15:00,8.0,,84.0,,2017-03-29,15:00,2017,03,29
10118,192,진주,2017-03-29 16:00,8.2,,82.0,,2017-03-29,16:00,2017,03,29
10119,192,진주,2017-03-29 17:00,8.7,,81.0,,2017-03-29,17:00,2017,03,29
10120,192,진주,2017-03-29 18:00,8.7,,83.0,,2017-03-29,18:00,2017,03,29
10121,192,진주,2017-03-29 19:00,8.7,,85.0,,2017-03-29,19:00,2017,03,29
10122,192,진주,2017-03-29 20:00,8.5,,85.0,,2017-03-29,20:00,2017,03,29
10123,192,진주,2017-03-29 21:00,8.2,,87.0,,2017-03-29,21:00,2017,03,29
10124,192,진주,2017-03-29 22:00,8.2,,87.0,,2017-03-29,22:00,2017,03,29
10125,192,진주,2017-03-29 23:00,6.6,,91.0,,2017-03-29,23:00,2017,03,29
10126,192,진주,2017-03-30 00:00,6.2,,92.0,,2017-03-30,00:00,2017,03,30
10127,192,진주,2017-03-30 01:00,5.5,,92.0,,2017-03-30,01:00,2017,03,30
10128,192,진주,2017-03-30 02:00,5.0,,93.0,,2017-03-30,02:00,2017,03,30
10129,192,진주,2017-03-30 03:00,4.9,,93.0,,2017-03-30,03:00,2017,03,30
10130,192,진주,2017-03-30 04:00,5.0,,93.0,,2017-03-30,04:00,2017,03,30
10131,192,진주,2017-03-30 05:00,4.9,,93.0,,2017-03-30,05:00,2017,03,30
10132,192,진주,2017-03-30 06:00,4.3,,93.0,,2017-03-30,06:00,2017,03,30
10133,192,진주,2017-03-30 07:00,4.6,,93.0,,2017-03-30,07:00,2017,03,30
10134,192,진주,2017-03-30 08:00,5.3,,93.0,,2017-03-30,08:00,2017,03,30
10135,192,진주,2017-03-30 09:00,5.8,,93.0,,2017-03-30,09:00,2017,03,30
10136,192,진주,2017-03-30 10:00,9.8,,87.0,,2017-03-30,10:00,2017,03,30
10137,192,진주,2017-03-30 11:00,13.5,,56.0,,2017-03-30,11:00,2017,03,30
10138,192,진주,2017-03-30 12:00,16.0,,34.0,,2017-03-30,12:00,2017,03,30
10139,192,진주,2017-03-30 13:00,18.6,,20.0,,2017-03-30,13:00,2017,03,30
10140,192,진주,2017-03-30 14:00,18.9,,22.0,,2017-03-30,14:00,2017,03,30
10141,192,진주,2017-03-30 15:00,19.6,,20.0,,2017-03-30,15:00,2017,03,30
10142,192,진주,2017-03-30 16:00,19.2,,16.0,,2017-03-30,16:00,2017,03,30
10143,192,진주,2017-03-30 17:00,16.7,,27.0,,2017-03-30,17:00,2017,03,30
10144,192,진주,2017-03-30 18:00,15.9,,30.0,,2017-03-30,18:00,2017,03,30
10145,192,진주,2017-03-30 19:00,13.7,,39.0,,2017-03-30,19:00,2017,03,30
10146,192,진주,2017-03-30 20:00,11.5,,50.0,,2017-03-30,20:00,2017,03,30
10147,192,진주,2017-03-30 21:00,9.4,,65.0,,2017-03-30,21:00,2017,03,30
10148,192,진주,2017-03-30 22:00,9.1,,65.0,,2017-03-30,22:00,2017,03,30
10149,192,진주,2017-03-30 23:00,8.6,,72.0,,2017-03-30,23:00,2017,03,30
10150,192,진주,2017-03-31 00:00,8.6,,71.0,,2017-03-31,00:00,2017,03,31
